Region,Country,City,Day,AvgTemperature
North America,US,Washington DC,18,46.8
North America,US,Washington DC,19,55.0
North America,US,Washington DC,20,45.1
North America,US,Washington DC,21,42.7
North America,US,Washington DC,22,53.2
North America,US,Washington DC,23,39.1
North America,US,Washington DC,24,40.8
North America,US,Washington DC,25,46.7
North America,US,Washington DC,26,52.0
North America,US,Washington DC,27,48.3
North America,US,Washington DC,28,48.2
North America,US,Washington DC,29,52.8
North America,US,Washington DC,30,49.9
North America,US,Jacksonville,1,62.7
North America,US,Jacksonville,2,67.3
North America,US,Jacksonville,3,68.8
North America,US,Jacksonville,4,69.0
North America,US,Jacksonville,5,68.7
North America,US,Jacksonville,6,72.2
North America,US,Jacksonville,7,70.6
North America,US,Jacksonville,8,71.9
North America,US,Jacksonville,9,71.7
North America,US,Jacksonville,10,60.2
North America,US,Jacksonville,11,59.8
North America,US,Jacksonville,12,69.6
North America,US,Jacksonville,13,66.3
North America,US,Jacksonville,14,61.3
North America,US,Jacksonville,15,55.0
North America,US,Jacksonville,16,57.6
North America,US,Jacksonville,17,57.9
North America,US,Jacksonville,18,63.7
North America,US,Jacksonville,19,66.1
North America,US,Jacksonville,20,55.9
North America,US,Jacksonville,21,61.7
North America,US,Jacksonville,22,64.7
North America,US,Jacksonville,23,63.4
North America,US,Jacksonville,24,59.6
North America,US,Jacksonville,25,56.7
North America,US,Jacksonville,26,60.4
North America,US,Jacksonville,27,58.0
North America,US,Jacksonville,28,63.4
North America,US,Jacksonville,29,66.9
North America,US,Jacksonville,30,63.6
North America,US,Miami Beach,1,74.6
North America,US,Miami Beach,2,76.8
North America,US,Miami Beach,3,77.4
North America,US,Miami Beach,4,77.4
North America,US,Miami Beach,5,77.2
North America,US,Miami Beach,6,78.6
North America,US,Miami Beach,7,78.8
North America,US,Miami Beach,8,79.0
North America,US,Miami Beach,9,80.0
North America,US,Miami Beach,10,80.2
North America,US,Miami Beach,11,79.1
North America,US,Miami Beach,12,80.8
North America,US,Miami Beach,13,79.2
North America,US,Miami Beach,14,79.7
North America,US,Miami Beach,15,75.4
North America,US,Miami Beach,16,75.0
North America,US,Miami Beach,17,73.8
North America,US,Miami Beach,18,75.1
North America,US,Miami Beach,19,75.2
North America,US,Miami Beach,20,74.5
North America,US,Miami Beach,21,74.4
North America,US,Miami Beach,22,77.3
North America,US,Miami Beach,23,77.4
North America,US,Miami Beach,24,75.9
North America,US,Miami Beach,25,72.1
North America,US,Miami Beach,26,73.5
North America,US,Miami Beach,27,73.1
North America,US,Miami Beach,28,77.5
North America,US,Miami Beach,29,77.7
North America,US,Miami Beach,30,78.0
North America,US,Orlando,1,67.1
North America,US,Orlando,2,70.5
North America,US,Orlando,3,71.5
North America,US,Orlando,4,71.8
North America,US,Orlando,5,72.2
North America,US,Orlando,6,74.4
North America,US,Orlando,7,73.4
North America,US,Orlando,8,72.9
North America,US,Orlando,9,72.8
North America,US,Orlando,10,70.0
North America,US,Orlando,11,68.5
North America,US,Orlando,12,72.7
North America,US,Orlando,13,72.8
North America,US,Orlando,14,69.7
North America,US,Orlando,15,65.9
North America,US,Orlando,16,65.6
North America,US,Orlando,17,64.2
North America,US,Orlando,18,66.5
North America,US,Orlando,19,66.2
North America,US,Orlando,20,63.3
North America,US,Orlando,21,64.7
North America,US,Orlando,22,68.4
North America,US,Orlando,23,70.6
North America,US,Orlando,24,65.3
North America,US,Orlando,25,60.5
North America,US,Orlando,26,62.9
North America,US,Orlando,27,63.1
North America,US,Orlando,28,68.6
North America,US,Orlando,29,72.4
North America,US,Orlando,30,70.7
North America,US,Tallahassee,1,58.0
North America,US,Tallahassee,2,62.8
North America,US,Tallahassee,3,66.8
North America,US,Tallahassee,4,68.6
North America,US,Tallahassee,5,70.0
North America,US,Tallahassee,6,67.6
North America,US,Tallahassee,7,68.9
North America,US,Tallahassee,8,72.3
North America,US,Tallahassee,9,67.0
North America,US,Tallahassee,10,61.0
North America,US,Tallahassee,11,60.1
North America,US,Tallahassee,12,63.0
North America,US,Tallahassee,13,64.7
North America,US,Tallahassee,14,62.5
North America,US,Tallahassee,15,56.6
North America,US,Tallahassee,16,55.0
North America,US,Tallahassee,17,56.2
North America,US,Tallahassee,18,55.6
North America,US,Tallahassee,19,63.9
North America,US,Tallahassee,20,48.8
North America,US,Tallahassee,21,48.0
North America,US,Tallahassee,22,62.1
North America,US,Tallahassee,23,61.2
North America,US,Tallahassee,24,60.3
North America,US,Tallahassee,25,53.8
North America,US,Tallahassee,26,57.4
North America,US,Tallahassee,27,52.8
North America,US,Tallahassee,28,56.8
North America,US,Tallahassee,29,65.2
North America,US,Tallahassee,30,62.7
North America,US,Tampa St. Petersburg,1,68.1
North America,US,Tampa St. Petersburg,2,72.3
North America,US,Tampa St. Petersburg,3,74.7
North America,US,Tampa St. Petersburg,4,74.2
North America,US,Tampa St. Petersburg,5,72.2
North America,US,Tampa St. Petersburg,6,74.5
North America,US,Tampa St. Petersburg,7,75.5
North America,US,Tampa St. Petersburg,8,74.0
North America,US,Tampa St. Petersburg,9,74.8
North America,US,Tampa St. Petersburg,10,71.0
North America,US,Tampa St. Petersburg,11,71.0
North America,US,Tampa St. Petersburg,12,73.7
North America,US,Tampa St. Petersburg,13,76.5
North America,US,Tampa St. Petersburg,14,72.6
North America,US,Tampa St. Petersburg,15,67.6
North America,US,Tampa St. Petersburg,16,67.6
North America,US,Tampa St. Petersburg,17,67.3
North America,US,Tampa St. Petersburg,18,68.3
North America,US,Tampa St. Petersburg,19,71.1
North America,US,Tampa St. Petersburg,20,63.1
North America,US,Tampa St. Petersburg,21,68.8
North America,US,Tampa St. Petersburg,22,71.1
North America,US,Tampa St. Petersburg,23,72.9
North America,US,Tampa St. Petersburg,24,66.5
North America,US,Tampa St. Petersburg,25,64.8
North America,US,Tampa St. Petersburg,26,68.3
North America,US,Tampa St. Petersburg,27,66.4
North America,US,Tampa St. Petersburg,28,71.4
North America,US,Tampa St. Petersburg,29,75.3
North America,US,Tampa St. Petersburg,30,73.3
North America,US,West Palm Beach,1,73.3
North America,US,West Palm Beach,2,73.7
North America,US,West Palm Beach,3,74.7
North America,US,West Palm Beach,4,76.1
North America,US,West Palm Beach,5,75.5
North America,US,West Palm Beach,6,76.4
North America,US,West Palm Beach,7,76.3
North America,US,West Palm Beach,8,76.2
North America,US,West Palm Beach,9,78.5
North America,US,West Palm Beach,10,77.1
North America,US,West Palm Beach,11,77.5
North America,US,West Palm Beach,12,78.0
North America,US,West Palm Beach,13,76.5
North America,US,West Palm Beach,14,77.9
North America,US,West Palm Beach,15,75.9
North America,US,West Palm Beach,16,71.9
North America,US,West Palm Beach,17,71.4
North America,US,West Palm Beach,18,73.8
North America,US,West Palm Beach,19,73.8
North America,US,West Palm Beach,20,73.5
North America,US,West Palm Beach,21,75.5
North America,US,West Palm Beach,22,75.8
North America,US,West Palm Beach,23,76.6
North America,US,West Palm Beach,24,73.9
North America,US,West Palm Beach,25,69.4
North America,US,West Palm Beach,26,70.5
North America,US,West Palm Beach,27,70.4
North America,US,West Palm Beach,28,77.0
North America,US,West Palm Beach,29,78.1
North America,US,West Palm Beach,30,76.9
North America,US,Atlanta,1,59.4
North America,US,Atlanta,2,65.4
North America,US,Atlanta,3,67.4
North America,US,Atlanta,4,69.5
North America,US,Atlanta,5,68.2
North America,US,Atlanta,6,69.2
North America,US,Atlanta,7,69.8
North America,US,Atlanta,8,62.9
North America,US,Atlanta,9,51.9
North America,US,Atlanta,10,52.1
North America,US,Atlanta,11,48.1
North America,US,Atlanta,12,46.8
North America,US,Atlanta,13,52.2
North America,US,Atlanta,14,49.6
North America,US,Atlanta,15,48.9
North America,US,Atlanta,16,56.3
North America,US,Atlanta,17,52.5
North America,US,Atlanta,18,55.4
North America,US,Atlanta,19,53.5
North America,US,Atlanta,20,44.0
North America,US,Atlanta,21,45.7
North America,US,Atlanta,22,56.0
North America,US,Atlanta,23,49.5
North America,US,Atlanta,24,50.9
North America,US,Atlanta,25,51.9
North America,US,Atlanta,26,52.3
North America,US,Atlanta,27,48.9
North America,US,Atlanta,28,52.2
North America,US,Atlanta,29,54.9
North America,US,Atlanta,30,59.1
North America,US,Columbus,1,60.0
North America,US,Columbus,2,66.7
North America,US,Columbus,3,68.5
North America,US,Columbus,4,70.4
North America,US,Columbus,5,70.2
North America,US,Columbus,6,69.9
North America,US,Columbus,7,71.2
North America,US,Columbus,8,70.6
North America,US,Columbus,9,58.9
North America,US,Columbus,10,57.0
North America,US,Columbus,11,51.6
North America,US,Columbus,12,50.9
North America,US,Columbus,13,57.1
North America,US,Columbus,14,55.4
North America,US,Columbus,15,52.6
North America,US,Columbus,16,55.4
North America,US,Columbus,17,54.7
North America,US,Columbus,18,57.8
North America,US,Columbus,19,58.5
North America,US,Columbus,20,46.8
North America,US,Columbus,21,48.6
North America,US,Columbus,22,60.5
North America,US,Columbus,23,55.0
North America,US,Columbus,24,54.5
North America,US,Columbus,25,51.9
North America,US,Columbus,26,55.9
North America,US,Columbus,27,50.5
North America,US,Columbus,28,54.1
North America,US,Columbus,29,60.4
North America,US,Columbus,30,62.0
North America,US,Macon,1,56.9
North America,US,Macon,2,66.2
North America,US,Macon,3,67.2
North America,US,Macon,4,67.9
North America,US,Macon,5,68.0
North America,US,Macon,6,68.7
North America,US,Macon,7,68.8
North America,US,Macon,8,67.4
North America,US,Macon,9,53.7
North America,US,Macon,10,52.4
North America,US,Macon,11,48.8
North America,US,Macon,12,50.1
North America,US,Macon,13,53.6
North America,US,Macon,14,50.5
North America,US,Macon,15,46.8
North America,US,Macon,16,51.6
North America,US,Macon,17,50.2
North America,US,Macon,18,52.8
North America,US,Macon,19,58.5
North America,US,Macon,20,44.6
North America,US,Macon,21,43.8
North America,US,Macon,22,57.8
North America,US,Macon,23,55.5
North America,US,Macon,24,50.4
North America,US,Macon,25,47.9
North America,US,Macon,26,53.1
North America,US,Macon,27,46.0
North America,US,Macon,28,48.2
North America,US,Macon,29,56.8
North America,US,Macon,30,59.9
North America,US,Savannah,1,60.3
North America,US,Savannah,2,66.6
North America,US,Savannah,3,67.4
North America,US,Savannah,4,69.1
North America,US,Savannah,5,67.7
North America,US,Savannah,6,67.3
North America,US,Savannah,7,69.8
North America,US,Savannah,8,70.1
North America,US,Savannah,9,56.0
North America,US,Savannah,10,56.2
North America,US,Savannah,11,53.3
North America,US,Savannah,12,55.1
North America,US,Savannah,13,60.3
North America,US,Savannah,14,54.2
North America,US,Savannah,15,50.9
North America,US,Savannah,16,52.7
North America,US,Savannah,17,54.4
North America,US,Savannah,18,60.4
North America,US,Savannah,19,62.8
North America,US,Savannah,20,49.6
North America,US,Savannah,21,51.2
North America,US,Savannah,22,62.1
North America,US,Savannah,23,53.6
North America,US,Savannah,24,51.8
North America,US,Savannah,25,50.9
North America,US,Savannah,26,57.4
North America,US,Savannah,27,52.3
North America,US,Savannah,28,53.0
North America,US,Savannah,29,60.9
North America,US,Savannah,30,61.6
North America,US,Honolulu,1,82.5
North America,US,Honolulu,2,82.0
North America,US,Honolulu,3,82.7
North America,US,Honolulu,4,83.1
North America,US,Honolulu,5,81.5
North America,US,Honolulu,6,81.1
North America,US,Honolulu,7,79.6
North America,US,Honolulu,8,78.6
North America,US,Honolulu,9,80.4
North America,US,Honolulu,10,80.6
North America,US,Honolulu,11,79.3
North America,US,Honolulu,12,78.9
North America,US,Honolulu,13,78.5
North America,US,Honolulu,14,79.5
North America,US,Honolulu,15,79.1
North America,US,Honolulu,16,79.1
North America,US,Honolulu,17,76.9
North America,US,Honolulu,18,74.6
North America,US,Honolulu,19,74.8
North America,US,Honolulu,20,73.8
North America,US,Honolulu,21,75.7
North America,US,Honolulu,22,75.1
North America,US,Honolulu,23,77.1
North America,US,Honolulu,24,76.0
North America,US,Honolulu,25,74.3
North America,US,Honolulu,26,76.3
North America,US,Honolulu,27,77.8
North America,US,Honolulu,28,77.8
North America,US,Honolulu,29,78.7
North America,US,Honolulu,30,79.8
North America,US,Boise,1,48.4
North America,US,Boise,2,51.7
North America,US,Boise,3,46.9
North America,US,Boise,4,39.0
North America,US,Boise,5,37.6
North America,US,Boise,6,38.8
North America,US,Boise,7,33.8
North America,US,Boise,8,37.7
North America,US,Boise,9,47.5
North America,US,Boise,10,43.6
North America,US,Boise,11,43.5
North America,US,Boise,12,42.6
North America,US,Boise,13,47.1
North America,US,Boise,14,46.2
North America,US,Boise,15,41.5
North America,US,Boise,16,48.4
North America,US,Boise,17,43.1
North America,US,Boise,18,36.2
North America,US,Boise,19,37.0
North America,US,Boise,20,43.9
North America,US,Boise,21,47.3
North America,US,Boise,22,54.8
North America,US,Boise,23,53.1
North America,US,Boise,24,52.8
North America,US,Boise,25,42.7
North America,US,Boise,26,48.4
North America,US,Boise,27,50.9
North America,US,Boise,28,37.3
North America,US,Boise,29,39.0
North America,US,Boise,30,32.2
North America,US,Pocatello,1,50.2
North America,US,Pocatello,2,50.0
North America,US,Pocatello,3,48.4
North America,US,Pocatello,4,39.9
North America,US,Pocatello,5,34.5
North America,US,Pocatello,6,35.2
North America,US,Pocatello,7,31.9
North America,US,Pocatello,8,30.1
North America,US,Pocatello,9,37.5
North America,US,Pocatello,10,45.3
North America,US,Pocatello,11,40.8
North America,US,Pocatello,12,34.2
North America,US,Pocatello,13,39.9
North America,US,Pocatello,14,45.1
North America,US,Pocatello,15,32.6
North America,US,Pocatello,16,45.1
North America,US,Pocatello,17,38.2
North America,US,Pocatello,18,32.3
North America,US,Pocatello,19,30.8
North America,US,Pocatello,20,38.1
North America,US,Pocatello,21,46.5
North America,US,Pocatello,22,46.5
North America,US,Pocatello,23,47.3
North America,US,Pocatello,24,49.5
North America,US,Pocatello,25,40.5
North America,US,Pocatello,26,40.9
North America,US,Pocatello,27,49.8
North America,US,Pocatello,28,35.3
North America,US,Pocatello,29,35.5
North America,US,Pocatello,30,28.2
North America,US,Chicago,1,38.7
North America,US,Chicago,2,46.6
North America,US,Chicago,3,44.4
North America,US,Chicago,4,45.7
North America,US,Chicago,5,49.5
North America,US,Chicago,6,41.0
North America,US,Chicago,7,40.0
North America,US,Chicago,8,36.6
North America,US,Chicago,9,38.8
North America,US,Chicago,10,24.0
North America,US,Chicago,11,29.5
North America,US,Chicago,12,37.6
North America,US,Chicago,13,36.4
North America,US,Chicago,14,38.9
North America,US,Chicago,15,47.6
North America,US,Chicago,16,36.2
North America,US,Chicago,17,38.4
North America,US,Chicago,18,42.8
North America,US,Chicago,19,34.6
North America,US,Chicago,20,37.5
North America,US,Chicago,21,46.0
North America,US,Chicago,22,28.7
North America,US,Chicago,23,36.3
North America,US,Chicago,24,44.0
North America,US,Chicago,25,48.9
North America,US,Chicago,26,37.5
North America,US,Chicago,27,44.2
North America,US,Chicago,28,55.3
North America,US,Chicago,29,43.3
North America,US,Chicago,30,46.3
North America,US,Peoria,1,39.1
North America,US,Peoria,2,50.5
North America,US,Peoria,3,45.7
North America,US,Peoria,4,49.2
North America,US,Peoria,5,52.7
North America,US,Peoria,6,41.2
North America,US,Peoria,7,41.2
North America,US,Peoria,8,38.2
North America,US,Peoria,9,36.2
North America,US,Peoria,10,27.5
